network vertex degree correlation:
345	4	9
346	6	8.5
347	4	9
348	5	5.2
349	5	5.2
350	6	5
351	5	5.2
352	5	5.2
353	5	5.2
354	2	2
355	2	2
356	2	2
357	4	3
358	4	3
359	2	4
360	3	3.67
361	3	3.67
362	12	6.91
363	1	12
364	2	7
365	2	7
366	2	2
367	2	2
368	2	2
369	2	5
370	2	16.5
371	6	7.17
372	2	2
373	2	2
374	2	2
375	6	9.67
376	6	9.67
377	8	7.5
378	3	6.67
379	2	2
380	2	2
381	2	2
382	2	2
383	2	2
384	2	2
385	7	7
386	7	7
387	7	7
388	7	7
389	7	7
390	7	7
391	7	7
392	7	7
393	3	3
394	3	3
395	3	3
396	3	3
397	3	3
398	3	3
399	3	3
400	3	3
401	6	7.83
402	12	7.17
403	7	7
404	6	7.83
405	6	7.83
406	1	2
407	0	0
408	5	4.2
409	4	4.75
410	5	4.2
411	4	4.75
412	5	4.2
413	3	5
414	1	7
415	7	2.8
416	9	7.33
417	2	13.5
418	1	0
419	1	0
420	0	0
421	1	2
422	2	2
423	2	2
424	2	2
425	2	2
426	2	2
427	2	2
428	4	6
429	1	4
430	2	0
431	1	2
432	1	2
433	1	0
434	1	0
435	2	4.5
436	2	2
437	2	2
438	2	2
439	3	2.5
440	1	3
441	2	3
442	1	6
443	6	4.75
444	1	2
445	2	0
446	3	3
447	3	3
448	3	3
449	3	3
450	1	7
451	0	0
452	7	7
453	7	7
454	7	7
455	7	7
456	7	7
457	7	7
458	7	7
459	7	7
460	3	3.67
461	3	3.67
462	3	3.67
463	5	5.4
464	3	12.67
465	2	2.5
466	2	2.5
467	4	4
468	4	4
469	4	4
470	4	4
471	4	4
472	4	5
473	8	5.75
474	2	6
475	3	2.5
476	1	3
477	2	3
478	3	2.5
479	3	6.33
480	3	6.33
481	7	3.29
482	9	4.14
483	1	0
484	1	0
485	1	34
486	1	0
487	1	0
488	3	19.33
489	3	19.33
490	5	9.5
491	2	6
492	1	5
493	2	6
494	2	4
495	2	4
496	6	2
497	1	0
498	1	0
499	1	7
500	5	4.8
501	2	4
502	3	3
503	2	4
504	0	0
505	1	0
506	1	0
507	4	11.5
508	4	11.5
509	4	11.5
510	0	0
511	1	0
512	1	0
513	2	4.5
514	3	10
515	4	7.75
516	14	6.79
517	12	7.18
518	1	0
519	1	0
520	1	0
521	1	0
522	8	4.29
523	7	6.43
524	5	5.75
525	4	6
526	4	6
527	1	8
528	1	0
529	1	0
530	6	5
531	6	5
532	6	5
533	3	6
534	1	0
535	1	0
536	0	0
537	7	3
538	2	5.5
539	4	3.75
540	3	4.33
541	3	4.33
542	3	4.33
543	0	0
544	1	0
545	1	0
546	1	6
547	6	6
548	3	5.33
549	3	5.33
550	4	4.25
551	0	0
552	2	2
553	2	2
554	2	2
555	0	0
556	2	2
557	2	2
558	2	2
559	1	0
560	1	0
561	8	16.5
562	8	16.5
563	4	3.25
564	3	3.33
565	3	3.33
566	3	3.33
567	3	3.67
568	1	0
569	1	0
570	1	0
571	1	0
572	1	0
573	1	0
574	4	7.25
575	2	10.5
576	2	10.5
577	1	0
578	1	0
579	0	0
580	2	2
581	2	2
582	2	2
583	1	0
584	1	0
585	3	4.67
586	3	4.67
587	4	3.75
588	0	0
589	5	4.4
590	6	5
591	5	4.4
592	3	5.33
593	1	0
594	1	0
595	3	7.67
596	3	12
597	3	2
598	1	3
599	1	0
600	1	0
601	0	0
602	1	0
603	1	0
604	0	0
605	0	0
606	3	3.67
607	3	3.67
608	3	3.67
609	4	3.5
610	2	5
611	3	4.33
612	3	4.33
613	0	0
614	1	0
615	1	0
616	1	0
617	1	0
618	2	2
619	2	2
620	2	2
621	1	0
622	1	0
623	1	0
624	1	0
625	3	3
626	3	3
627	3	3
628	3	3
629	2	7
630	3	5
631	11	3.64
632	1	0
633	1	0
634	0	0
635	2	2
636	2	2
637	2	2
638	6	6.4
639	4	7.25
640	1	6
641	1	27
642	3	2
643	1	3
644	0	0
645	19	19.16
646	2	14.5
647	1	0
648	1	0
649	0	0
650	3	3.67
651	3	3.67
652	7	9.29
653	3	9.33
654	14	6.5
655	7	9.29
656	3	9.33
657	6	10.83
658	3	3
659	3	3
660	3	3
661	3	3
662	8	3.5
663	5	4.4
664	4	5.25
665	4	5.25
666	4	5.25
667	1	0
668	1	0
669	2	2
670	2	2.5
671	1	2
672	1	0
673	1	0
674	2	9
675	2	5.5
676	5	3.4
677	2	6.5
678	2	2
679	2	2
680	2	2
681	3	3
682	3	3
683	3	3
684	3	3
685	1	3
686	1	6
687	0	0
688	0	0
689	3	4.67
690	3	4.67
691	0	0
692	1	3
693	5	7.2
694	5	7.2
695	9	5.33
696	5	7.2
697	12	8.08
698	5	7.2
699	1	2
700	3	7
701	3	7
702	3	7
703	0	0
704	3	3
705	3	3
706	3	3
707	3	3
708	4	10
709	5	9.4
710	3	9.33
711	2	3
712	2	2.5
713	2	2.5
714	0	0
715	4	5.25
716	4	5.25
717	4	5.25
718	4	5.25
719	3	2
720	1	3
721	3	2
722	0	0
723	3	3
724	3	3
725	3	3
726	3	3
727	0	0
728	0	0
729	2	5.5
730	1	0
731	1	0
732	2	2
733	2	2
734	2	2
735	0	0
736	2	6.5
737	2	6.5
738	2	8
739	1	6
740	0	0
741	0	0
742	11	8.7
743	7	10.14
744	8	7.62
745	1	11
746	6	8.5
747	1	0
748	1	0
749	0	0
750	1	0
751	1	0
752	2	2.5
753	2	2.5
754	1	0
755	1	0
756	14	8.21
757	5	9
758	5	9
759	3	15.67
760	2	20.5
761	10	8.4
762	4	13.75
763	4	13.75
764	7	7.86
765	7	7.86
766	3	3
767	3	3
768	3	3
769	3	3
770	5	6.6
771	5	6.6
772	5	6.6
773	5	6.6
774	6	7.33
775	7	7.43
776	3	7.67
777	1	0
778	1	0
779	0	0
780	2	4
781	2	4
782	0	0
783	3	5
784	2	7
785	2	2
786	2	2
787	2	2
788	3	13
789	2	2.5
790	2	2.5
791	0	0
792	3	4.67
793	3	4.67
794	3	4.67
795	4	4.75
796	4	4.75
797	4	4.75
798	4	4.75
799	5	5
800	5	5
801	5	5
802	5	5
803	5	5
804	5	5
805	9	9.33
806	10	8.6
807	9	9.33
808	4	11.75
809	1	0
810	1	0
811	0	0
812	1	0
813	1	0
814	2	2
815	2	2
816	2	2
817	1	0
818	1	0
819	1	2
820	2	0
821	3	3
822	3	3
823	3	3
824	3	3
825	9	9
826	9	9
827	9	9
828	9	9
829	9	9
830	9	9
831	9	9
832	9	9
833	9	9
834	9	9
835	2	2
836	2	2
837	2	2
838	0	0
839	3	27.33
840	6	17
841	2	4.5
842	2	4.5
843	7	3.33
844	3	3
845	3	3
846	3	3
847	3	3
848	1	0
849	1	0
850	2	2
851	2	2
852	2	2
853	2	14.5
854	0	0
855	2	2
856	2	2
857	2	2
858	0	0
859	1	3
860	7	6.29
861	2	4.5
862	2	4.5
863	2	8
864	2	8
865	2	20.5
866	2	4
867	2	4
868	0	0
869	0	0
870	4	4.25
871	4	4.25
872	5	4
873	4	4.25
874	4	4.25
875	0	0
876	0	0
877	4	4
878	4	4
879	4	4
880	4	4
881	4	4
882	1	0
883	2	2
884	2	2
885	2	2
886	1	0
887	1	0
888	2	2
889	2	2
890	2	2
891	0	0
892	5	9
893	5	9
894	3	12.33
895	4	4
896	4	4
897	4	4
898	4	4
899	4	4
900	3	2
901	2	2.5
902	2	2.5
903	2	2
904	2	2
905	2	2
906	1	0
907	1	0
908	4	10.5
909	2	2
910	2	2
911	2	2
912	5	10.6
913	14	8.5
914	9	9.33
915	9	9.33
916	16	7.69
917	5	10.6
918	1	3
919	0	0
920	1	0
921	1	0
922	1	7
923	2	2
924	2	2
925	2	2
926	1	3
927	4	4.25
928	0	0
929	1	2
930	2	0
931	11	7.5
932	7	9.71
933	1	11
934	2	8.5
935	4	4.25
936	4	4.25
937	4	4.25
938	4	4.25
939	0	0
940	1	3
941	2	2
942	2	2
943	2	2
944	5	9.4
945	5	9.4
946	1	3
947	3	2
948	1	3
949	1	0
950	1	0
951	3	3
952	3	3
953	3	3
954	3	3
955	2	8
956	6	4.67
957	2	2
958	2	2
959	2	2
960	2	2
961	2	2
962	2	2
963	3	9.67
964	3	9.67
965	5	5
966	5	5
967	5	5
968	5	5
969	5	5
970	5	5
971	0	0
972	1	6
973	6	3.5
974	2	3
975	2	3
976	4	2.67
977	4	8
978	1	0
979	1	0
980	2	2
981	2	2
982	2	2
983	3	4.33
984	7	3.86
985	4	5.25
986	2	5
987	1	0
988	1	0
989	1	6
990	0	0
991	1	4
992	1	0
993	1	0
994	4	4
995	4	4
996	4	4
997	4	4
998	4	4
999	1	12
1000	12	7.91
1001	0	0
1002	3	4
1003	3	4
1004	3	4
1005	1	27
1006	1	0
1007	1	0
1008	2	21.5
1009	1	2
1010	2	0
1011	1	0
1012	1	0
1013	1	0
1014	1	0
1015	0	0
1016	3	12.67
1017	5	5.6
1018	8	4.14
1019	0	0
1020	0	0
1021	4	6.25
1022	4	6.25
1023	4	6.25
1024	2	9
1025	2	9
1026	4	4.33
1027	1	4
1028	3	9.67
1029	3	9.67
1030	2	6.5
1031	1	0
1032	1	0
1033	1	0
1034	1	0
1035	3	2
1036	1	3
1037	2	2.5
1038	2	2.5
1039	2	5
1040	2	5
1041	3	11
1042	2	2
1043	2	2
1044	2	2
1045	1	2
1046	1	9
1047	4	4.75
1048	4	4.75
1049	4	4.75
1050	4	4.75
1051	0	0
1052	1	0
1053	1	0
1054	4	3
1055	1	4
1056	3	3.33
1057	3	3.33
1058	3	3.33
1059	0	0
1060	10	9
1061	9	9.11
1062	9	9.11
1063	9	9.11
1064	9	9.11
1065	9	9.11
1066	9	9.11
1067	9	9.11
1068	9	9.11
1069	9	9.11
1070	7	10
1071	9	9.22
1072	7	10
1073	7	10
1074	1	2
1075	0	0
1076	0	0
1077	0	0
1078	1	0
1079	1	0
1080	0	0
1081	1	17
1082	2	7
1083	2	7
1084	2	2.5
1085	0	0
1086	2	9
1087	4	5.25
1088	3	10.67
1089	2	9
1090	0	0
1091	3	6.33
1092	3	6.33
1093	3	3
1094	3	3
1095	3	3
1096	3	3
1097	2	2
1098	2	2
1099	2	2
1100	0	0
1101	2	2
1102	2	2
1103	2	2
1104	0	0
1105	8	8.38
1106	8	8.38
1107	11	6.82
1108	8	8.38
1109	8	8.38
1110	8	8.38
1111	8	8.38
1112	8	8.38
1113	8	8.38
1114	1	0
1115	1	0
1116	4	4.75
1117	4	4.75
1118	4	4.75
1119	4	4.75
1120	7	3.57
1121	2	14.5
1122	2	14.5
1123	2	20.5
1124	3	4.67
1125	3	4.67
1126	0	0
1127	1	0
1128	1	0
1129	1	4
1130	4	13.25
1131	1	0
1132	1	0
1133	1	0
1134	1	0
1135	5	5.4
1136	4	6.25
1137	4	6.25
1138	3	7
1139	1	0
1140	1	0
1141	1	3
1142	3	2
1143	0	0
1144	0	0
1145	12	7.17
1146	4	4
1147	4	4
1148	4	4
1149	4	4
1150	4	4
1151	0	0
1152	8	8
1153	8	8
1154	8	8
1155	8	8
1156	8	8
1157	8	8
1158	8	8
1159	8	8
1160	8	8
1161	0	0
1162	6	3.83
1163	2	4.5
1164	1	0
1165	1	0
1166	3	3
1167	3	3
1168	1	0
1169	1	0
1170	1	2
1171	0	0
1172	1	27
1173	0	0
1174	0	0
1175	2	6.5
1176	2	6.5
1177	2	15
1178	3	11.67
1179	0	0
1180	4	5
1181	4	5
1182	1	5
1183	0	0
1184	2	2
1185	2	2
1186	2	2
1187	0	0
1188	0	0
1189	2	10.5
1190	5	18.6
1191	5	18.6
1192	0	0
1193	1	0
1194	1	0
1195	3	11
1196	3	11
1197	3	11
1198	2	2
1199	2	2
1200	2	2
1201	14	8.21
1202	7	11
1203	7	11
1204	7	11
1205	7	11
1206	7	10.86
1207	7	10.86
1208	7	10.86
1209	3	3
1210	3	3
1211	3	3
1212	3	3
1213	0	0
1214	4	4.5
1215	4	4.5
1216	4	4.5
1217	4	4.5
1218	1	0
1219	1	0
1220	0	0
1221	2	10
1222	2	2
1223	2	2
1224	2	2
1225	3	0
1226	1	3
1227	1	3
1228	4	17.25
1229	4	17.25
1230	1	6
1231	1	0
1232	1	0
1233	2	4.5
1234	2	4.5
1235	2	4.5
1236	2	4.5
1237	1	0
1238	1	0
1239	1	6
1240	1	0
1241	1	0
1242	1	0
1243	1	0
1244	4	5.25
1245	4	5.25
1246	4	5.25
1247	4	5.25
1248	1	0
1249	1	0
1250	2	4.5
1251	2	4.5
1252	2	2
1253	2	2
1254	2	2
1255	3	7.67
1256	3	11
1257	3	11
1258	1	0
1259	1	0
1260	2	2
1261	2	2
1262	2	2
1263	3	6.67
1264	3	3
1265	3	3
1266	3	3
1267	3	3
1268	1	5
1269	0	0
1270	2	5
1271	2	2.5
1272	2	2.5
1273	4	4.75
1274	4	4.75
1275	4	4.75
1276	4	4.75
1277	0	0
1278	5	11
1279	3	4.67
1280	3	4.67
1281	3	4.67
1282	3	11
1283	3	11
1284	0	0
1285	0	0
1286	8	4
1287	4	5
1288	4	5
1289	4	5
1290	4	5
1291	0	0
1292	2	3
1293	2	3
1294	4	2
1295	4	13.5
1296	0	0
1297	0	0
1298	1	0
1299	1	0
1300	0	0
1301	0	0
1302	0	0
1303	2	5
1304	2	5
1305	1	8
1306	5	5.6
1307	5	5.6
1308	5	5.6
1309	5	5.6
1310	1	0
1311	1	0
1312	4	5
1313	4	5
1314	4	5
1315	8	5.5
1316	4	5
1317	0	0
1318	1	3
1319	0	0
1320	1	0
1321	1	0
1322	1	5
1323	2	2
1324	2	2
1325	2	2
1326	1	0
1327	1	0
1328	1	0
1329	1	0
1330	0	0
1331	2	2
1332	2	2
1333	2	2
1334	0	0
1335	3	3.33
1336	4	3
1337	3	3.33
1338	3	3.33
1339	1	0
1340	0	0
1341	1	12
1342	3	11.67
1343	2	9.5
1344	2	9.5
1345	1	3
1346	1	3
1347	2	5
1348	2	5
1349	4	6
1350	4	6
1351	4	6
1352	4	6
1353	0	0
1354	1	0
1355	1	0
1356	7	7.17
1357	4	6.25
1358	4	6.25
1359	1	7
1360	1	0
1361	3	6.33
1362	3	6.33
1363	1	12
1364	4	5
1365	4	5
1366	4	5
1367	4	5
1368	5	10.4
1369	5	10.4
1370	1	0
1371	1	0
1372	1	0
1373	1	0
1374	2	2
1375	2	2
1376	2	2
1377	2	3
1378	2	3
1379	0	0
1380	0	0
1381	2	7
1382	0	0
1383	0	0
1384	2	6
1385	2	6
1386	1	0
1387	1	0
1388	0	0
1389	2	5.5
1390	2	2
1391	2	2
1392	2	2
1393	0	0
1394	7	10.43
1395	7	10.43
1396	7	10.43
1397	7	10.43
1398	1	3
1399	4	4
1400	4	4
1401	4	4
1402	4	4
1403	4	4
1404	6	8
1405	6	8
1406	6	8
1407	6	8
1408	6	8
1409	2	4
1410	2	4
1411	3	6.33
1412	1	10
1413	4	5
1414	4	5
1415	4	5
1416	3	4.67
1417	3	4.67
1418	1	2
1419	1	4
1420	3	3
1421	3	3
1422	3	3
1423	3	3
1424	2	4
1425	2	4
1426	2	2
1427	2	2
1428	2	2
1429	20	18.3
1430	20	18.3
1431	20	18.3
1432	19	19.16
1433	19	19.16
1434	19	19.16
1435	19	19.16
1436	19	19.16
1437	19	19.16
1438	19	19.16
1439	19	19.16
1440	19	19.16
1441	19	19.16
1442	19	19.16
1443	19	19.16
1444	19	19.16
1445	19	19.16
1446	19	19.16
1447	19	19.16
1448	3	20
1449	1	0
1450	1	0
1451	2	12.5
1452	1	19
1453	1	0
1454	1	3
1455	1	9
1456	3	3
1457	3	3
1458	3	3
1459	3	3
1460	3	12.67
1461	2	8.5
1462	0	0
1463	0	0
1464	5	8.4
1465	5	8.4
1466	5	8.4
1467	5	8.4
1468	4	8
1469	4	8
1470	4	8
1471	2	2
1472	2	2
1473	2	2
1474	2	2
1475	2	2
1476	2	2
1477	2	3
1478	2	3
1479	1	0
1480	1	0
1481	2	8.5
1482	2	8.5
1483	2	2
1484	2	2
1485	2	2
1486	1	0
1487	1	0
1488	2	2.5
1489	2	2.5
1490	0	0
1491	5	4.25
1492	1	5
1493	5	4.25
1494	1	5
1495	1	0
1496	1	0
1497	1	5
1498	1	4
1499	0	0
1500	4	4.5
1501	4	4.5
1502	4	4.5
1503	4	4.5
1504	7	5.57
1505	5	5.4
1506	5	5.4
1507	5	5.4
1508	5	5.4
1509	5	5.4
1510	0	0
1511	2	2
1512	2	2
1513	2	2
1514	2	9.5
1515	3	4.33
1516	3	4.33
1517	3	4.33
1518	4	4.25
1519	4	4.25
1520	4	4.25
1521	0	0
1522	1	0
1523	1	0
1524	0	0
1525	1	0
1526	1	0
1527	0	0
1528	0	0
1529	2	27.5
1530	1	0
1531	1	0
1532	1	6
1533	5	5.6
1534	5	5.6
1535	5	5.6
1536	1	7
1537	2	2
1538	2	2
1539	2	2
1540	4	4.5
1541	4	4.5
1542	4	4.5
1543	1	0
1544	1	0
1545	3	3
1546	3	3
1547	3	3
1548	3	3
1549	1	8
1550	4	21.25
1551	3	21.67
1552	0	0
1553	3	8.67
1554	3	8.67
1555	3	8.67
1556	3	3.67
1557	3	3.67
1558	3	3.67
1559	0	0
1560	3	11
1561	3	11
1562	7	9
1563	7	9
1564	7	9
1565	7	9
1566	7	9
1567	7	9
1568	1	0
1569	1	0
1570	5	6.4
1571	5	6.4
1572	5	6.4
1573	5	6.4
1574	2	7
1575	3	3
1576	3	3
1577	3	3
1578	3	3
1579	2	7
1580	1	0
1581	1	0
1582	0	0
1583	1	0
1584	1	0
1585	2	0
1586	1	2
1587	1	2
1588	2	7
